코드_ID,대분류코드,중분류코드,코드명,코드설명,사용여부,등록일,수정일
96002,96,2,303,,Y,2016-12-28,2016-12-28
96003,96,3,31,,Y,2016-12-28,2016-12-28
96004,96,4,32,,Y,2016-12-28,2016-12-28
96005,96,5,33,,Y,2016-12-28,2016-12-28
96006,96,6,41,,Y,2016-12-28,2016-12-28
96007,96,7,43,,Y,2016-12-28,2016-12-28
96008,96,8,44,,Y,2016-12-28,2016-12-28
96009,96,9,502,,Y,2016-12-28,2016-12-28
96010,96,10,505,,Y,2016-12-28,2016-12-28
96011,96,11,51,,Y,2016-12-28,2019-07-11
96012,96,12,52,,Y,2016-12-28,2019-07-11
96013,96,13,53,,Y,2016-12-28,2019-07-11
96014,96,14,54,,Y,2016-12-28,2016-12-28
96015,96,15,55,,Y,2016-12-28,2016-12-28
96016,96,16,61,,Y,2016-12-28,2019-07-11
96017,96,17,62,,Y,2016-12-28,2019-07-11
96018,96,18,63,,Y,2016-12-28,2019-07-11
96019,96,19,64,,Y,2016-12-28,2019-07-11
96020,96,20,70,,Y,2016-12-28,2019-07-11
97000,97,0,이메일도메인,,Y,2016-12-28,2016-12-28
97001,97,1,naver.com,,Y,2016-12-28,2016-12-28
97002,97,2,chol.com,,Y,2016-12-28,2016-12-28
97003,97,3,dreamwiz.com,,Y,2016-12-28,2016-12-28
97004,97,4,empal.com,,Y,2016-12-28,2016-12-28
97005,97,5,freechal.com,,Y,2016-12-28,2016-12-28
97006,97,6,gmail.com,,Y,2016-12-28,2016-12-28
97007,97,7,hanafos.com,,Y,2016-12-28,2016-12-28
97008,97,8,hanmail.net,,Y,2016-12-28,2016-12-28
97009,97,9,hanmir.com,,Y,2016-12-28,2016-12-28
97010,97,10,hitel.net,,Y,2016-12-28,2016-12-28
97011,97,11,hotmail.com,,Y,2016-12-28,2016-12-28
97012,97,12,korea.com,,Y,2016-12-28,2016-12-28
97013,97,13,lycos.co.kr,,Y,2016-12-28,2016-12-28
97014,97,14,nate.com,,Y,2016-12-28,2016-12-28
97015,97,15,netian.com,,Y,2016-12-28,2016-12-28
97016,97,16,paran.com,,Y,2016-12-28,2016-12-28
97017,97,17,yahoo.com,,Y,2016-12-28,2016-12-28
97018,97,18,yahoo.co.kr,,Y,2016-12-28,2016-12-28
98000,98,0,게시판유형코드,게시판사용 유형,Y,2017-01-17,2017-01-17
98001,98,1,공지게시판,,Y,2017-01-17,2017-02-27
98002,98,2,FAQ게시판,,Y,2017-01-17,2017-02-27
98003,98,3,Q&A게시판,,Y,2017-01-17,2017-03-10
98004,98,4,답변게시판,,Y,2017-01-17,2017-02-27
106000,106,0,사업계획서 삭제심의 사유코드,사업계획서 삭제심의 사유코드,Y,2017-01-26,2017-01-26
106001,106,1,예산기준 미준수,예산기준 미준수,Y,2017-01-26,2017-01-26
106002,106,2,부대비용 편성위반,부대비용 편성위반,Y,2017-01-26,2017-01-26
106003,106,3,사업내용 부적합,사업내용 부적합,Y,2017-01-26,2017-01-26
106004,106,4,유형구분 오류,유형구분 오류,Y,2017-01-26,2017-01-26
106005,106,5,기타,기타,Y,2017-01-26,2017-01-26
107000,107,0,사업계획서 조건부 승인 사유코드,사업계획서 조건부 승인 사유코드,Y,2017-01-26,2017-01-26
107001,107,1,시스템입력 수정,시스템입력 수정,Y,2017-01-26,2017-01-26
107002,107,2,사업계획서 보완,사업계획서 보완,Y,2017-01-26,2017-01-26
107003,107,3,기타,기타,Y,2017-01-26,2017-01-26
108000,108,0,변경심의요청 사유코드,변경심의요청 사유코드,Y,2017-02-02,2017-02-02
108001,108,1,추경예산 배정,,Y,2017-02-02,2017-02-02
108002,108,2,사업간 조정,,Y,2017-02-02,2017-02-02
108003,108,3,수행부진,,Y,2017-02-02,2017-02-02
108004,108,4,입력오류 수정,,Y,2017-02-02,2017-02-02
108005,108,5,기타,,Y,2017-02-02,2017-02-02
109000,109,0,삭제심의요청 사유코드,삭제심의요청 사유코드,Y,2017-02-02,2017-02-02
109001,109,1,사업중단,,Y,2017-02-02,2017-02-02
109002,109,2,수행기관 변경,,Y,2017-02-02,2017-02-02
109003,109,3,기타,,Y,2017-02-02,2017-02-02
110000,110,0,부적정유형코드,부적정유형코드를 관리한다.,Y,2016-12-12,2016-12-12
110001,110,1,부적격,,Y,2016-12-12,2016-12-12
110002,110,2,부정수급,,Y,2016-12-12,2016-12-12
111000,111,0,변동알림유형코드,변동알림유형코드를 관리한다.,Y,2017-01-10,2017-01-10
10010,10,10,위탁기관,,Y,2017-12-14,2017-12-14
20006,20,6,위탁기관,08~22,N,2017-09-05,2019-01-08
32000,32,0,온라인 사업참여 신청 경로,온라인 사업참여의 신청경로를 관리한다.,Y,2017-09-19,2017-09-19
32001,32,1,행복e음,,Y,2017-09-19,2017-09-19
32002,32,2,복지로,,Y,2017-09-19,2017-09-19
33000,33,0,온라인신청 이관상태코드,온라인신청 등록건의 이관상태 코드를 관리한다.,Y,2017-09-19,2017-09-28
33001,33,1,이관대기,,Y,2017-09-19,2017-09-28
33002,33,2,이관처리중,,Y,2017-09-19,2017-09-28
33003,33,3,이관완료,,Y,2017-09-19,2017-09-28
34000,34,0,온라인신청 진행상태,온라인신청의 접수 진행상태 코드를 관리한다.,Y,2017-09-19,2017-09-27
34001,34,1,수신완료,,Y,2017-09-19,2017-09-28
35000,35,0,온라인신청 처리상태코드,온라인신청 참여신청건의 처리상태를 관리한다.,Y,2017-09-28,2017-09-28
35001,35,1,등록대기,,Y,2017-09-28,2017-09-28
35002,35,2,등록완료,,Y,2017-09-28,2017-09-28
35003,35,3,취소완료,,Y,2017-09-28,2017-09-28
36000,36,0,취소사유코드,온라인신청을 통한 참여신청건의 취소사유를 관리한다.,Y,2017-09-28,2017-09-28
36001,36,1,신청인 취소 요청,,Y,2017-09-28,2017-09-28
36002,36,2,신청인 사업 변경 요청,,Y,2017-09-28,2017-09-28
36003,36,3,신청인 자격 요건 미달,,Y,2017-09-28,2017-09-28
36004,36,4,신청인 타사업 참여중,,Y,2017-09-28,2017-09-28
36005,36,5,부정수급자,,Y,2017-09-28,2017-09-28
36099,36,99,기타,,Y,2017-09-28,2017-09-28
37000,37,0,고용보험보험구분코드,행복e음 자격연계 결과의 고용보험보험구분코드를 관리한다.,Y,2017-11-30,2017-11-30
371,37,1,고용보험,,Y,2017-11-30,2017-11-30
372,37,2,산재보험,,Y,2017-11-30,2017-11-30
38000,38,0,고용보험고용구분코드,행복e음 자격연계 결과의 고용보험고용구분코드를 관리한다.,Y,2017-11-30,2017-11-30
381,38,1,상시,,Y,2017-11-30,2017-11-30
382,38,2,일용,,Y,2017-11-30,2017-11-30
79000,79,0,문제유형코드,설문조사의 문제유형코드를 정의합니다.,Y,2017-04-17,2017-04-17
79001,79,1,객관식,,Y,2017-04-17,2017-04-17
79002,79,2,주관식,,Y,2017-04-17,2017-04-17
79003,79,3,레이블,,Y,2017-04-17,2017-04-17
79004,79,4,설명만,,Y,2017-04-17,2017-04-17
110003,110,3,정당참여,,Y,2017-10-23,2017-10-23
135003,135,3,재능,,Y,2017-09-14,2017-09-14
245000,245,0,직장가입여부,참여자의 직장가입여부를 관리한다.,Y,2017-10-18,2017-10-18
245001,245,1,가입,,Y,2017-10-18,2017-10-18
245002,245,2,미가입,,Y,2017-10-18,2017-10-18
968000,968,0,타재정일자리 참여여부,재능나눔 타재정일자리 참여여부를 관리한다.,Y,2017-10-18,2017-10-18
968001,968,1,노인일자리 및 사회활동,노인일자리 및 사회활동,Y,2017-10-18,2017-10-18
968002,968,2,지자체,지자체,Y,2017-10-18,2017-10-18
968003,968,3,사회공헌활동,사회공헌활동,Y,2017-10-18,2017-10-18
968004,968,4,기타,기타,Y,2017-10-18,2017-10-18
979000,979,0,기관유형(교육지원),교육지원의 기관등록시 기관유형을 관리한다.,Y,2017-08-03,2017-08-03
979001,979,1,개발원,,Y,2017-08-03,2017-08-03
979002,979,2,운영기관,,Y,2017-08-03,2017-08-03
980000,980,0,환수여부코드,환수여부 상태를 관리한다.,Y,2017-09-19,2017-09-19
980D,980,D,환수거부,,N,2017-10-23,2017-10-23
980N,980,N,미환수,,Y,2017-09-19,2017-09-19
980P,980,P,환수예정,,Y,2017-09-19,2017-09-19
980Y,980,Y,환수,,Y,2017-09-19,2017-09-19
P01002,P01,2,system,,N,2017-10-30,2017-10-30
E06005,E06,5,기타과정,,Y,2018-01-23,2018-06-09
E07101,E07,101,기업연계형,,Y,2018-01-23,2018-01-23
E07102,E07,102,시니어인턴쉽,,Y,2018-01-23,2018-01-23
E07103,E07,103,인력파견형,,Y,2018-01-23,2018-01-23
E07104,E07,104,기타맞춤형,,Y,2018-01-23,2018-01-23
E07201,E07,201,특화과정,,Y,2018-01-23,2018-01-23
E07301,E07,301,공익활동,,Y,2018-01-23,2018-01-23
E07302,E07,302,시장형,,Y,2018-01-23,2018-01-23
E07401,E07,401,시범사업,,N,2018-01-23,2018-06-11
E07402,E07,402,자체사업,,N,2018-01-23,2018-06-11
E07501,E07,501,기타,,Y,2018-01-23,2018-06-09
948A7,948,A7,낙상,,Y,2018-02-07,2018-02-07
948A8,948,A8,화상,,Y,2018-02-07,2018-02-07
948A9,948,A9,식중독,,Y,2018-02-07,2018-02-07
INT0,R01,0,사업 참여유형,[시니어인턴]사업 참여유형,Y,2018-02-21,2018-02-21
INT,R01,101,인턴(일반),인턴(일반),Y,2018-02-21,2018-02-21
TRN,R01,201,훈련생,훈련생,Y,2018-02-21,2018-02-21
INT2,R01,102,인턴(전략직종),인턴(전략직종),Y,2018-02-21,2018-02-21
INT3,R01,103,인턴(장기취업유지),인턴(장기취업유지),Y,2018-02-21,2018-02-21
T00000,TA0,0,시니어인터십-대분류,시니어인터십-대분류,Y,2018-02-21,2018-02-21
T10A00,TA0,A00,경영·사무·금융·보험직,연구직 및 공학 기술직,Y,2018-02-21,2018-02-21
T10A01,TA0,A01,연구직 및 공학 기술직,연구직 및 공학 기술직,Y,2018-02-21,2018-02-21
T10A02,TA0,A02,교육·법률·사회복지·경찰·소방직 및 군인,교육·법률·사회복지·경찰·소방직 및 군인,Y,2018-02-21,2018-02-21
T10A03,TA0,A03,보건·의료직,보건·의료직,Y,2018-02-21,2018-02-21
T10A04,TA0,A04,예술·디자인·방송·스포츠직,예술·디자인·방송·스포츠직,Y,2018-02-21,2018-02-21
T10A05,TA0,A05,미용·여행·숙박·음식·경비·청소직,미용·여행·숙박·음식·경비·청소직,Y,2018-02-21,2018-02-21
T10A06,TA0,A06,영업·판매·운전·운송직,영업·판매·운전·운송직,Y,2018-02-21,2018-02-21
T10A07,TA0,A07,건설·채굴직,건설·채굴직,Y,2018-02-21,2018-02-21
T10A08,TA0,A08,설치·정비·생산직,설치·정비·생산직,Y,2018-02-21,2018-02-21
T10A09,TA0,A09,농림어업직,농림어업직,Y,2018-02-21,2018-02-21
T20000,A00,0,시니어인터십-중분류,시니어인터십-중분류,Y,2018-02-21,2018-02-21
T20B01,A00,B01,관리직(임원·부서장),관리직(임원·부서장),Y,2018-02-21,2018-02-21
T20B02,A00,B02,경영·행정·사무직,경영·행정·사무직,Y,2018-02-21,2018-02-21
T20B03,A00,B03,금융·보험직,금융·보험직,Y,2018-02-21,2018-02-21
T20B11,A01,B11,인문·사회과학 연구직,인문·사회과학 연구직,Y,2018-02-21,2018-02-21
T30M35,B15,157,식품공학 기술자 및 시험원,식품공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M36,B15,158,소방·방재·산업안전·비파괴 기술자,소방·방재·산업안전·비파괴 기술자,Y,2018-02-21,2018-02-21
T30M37,B15,159,제도사 및 기타 인쇄·목재 등 공학 기술자 및 시험원,제도사 및 기타 인쇄·목재 등 공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M38,B21,211,대학 교수 및 강사,대학 교수 및 강사,Y,2018-02-21,2018-02-21
T30M39,B21,212,학교 교사,학교 교사,Y,2018-02-21,2018-02-21
T30M40,B21,213,유치원 교사,유치원 교사,Y,2018-02-21,2018-02-21
T30M41,B21,214,문리·기술·예능 강사,문리·기술·예능 강사,Y,2018-02-21,2018-02-21
T30M42,B21,215,장학관 및 기타 교육 종사자,장학관 및 기타 교육 종사자,Y,2018-02-21,2018-02-21
T30M43,B22,221,법률 전문가,법률 전문가,Y,2018-02-21,2018-02-21
T30M44,B22,222,법률 사무원,법률 사무원,Y,2018-02-21,2018-02-21
T30M45,B23,231,사회복지사 및 상담사,사회복지사 및 상담사,Y,2018-02-21,2018-02-21
T30M46,B23,232,보육교사 및 기타 사회복지 종사자,보육교사 및 기타 사회복지 종사자,Y,2018-02-21,2018-02-21
T30M47,B23,233,성직자 및 기타 종교 종사자,성직자 및 기타 종교 종사자,Y,2018-02-21,2018-02-21
T30M48,B24,240,"경찰관, 소방관 및 교도관","경찰관, 소방관 및 교도관",Y,2018-02-21,2018-02-21
T30M49,B25,250,군인,군인,Y,2018-02-21,2018-02-21
T30M50,B30,301,"의사, 한의사 및 치과의사","의사, 한의사 및 치과의사",Y,2018-02-21,2018-02-21
T30M51,B30,302,수의사,수의사,Y,2018-02-21,2018-02-21
T30M52,B30,303,약사 및 한약사,약사 및 한약사,Y,2018-02-21,2018-02-21
T30M53,B30,304,간호사,간호사,Y,2018-02-21,2018-02-21
T30M54,B30,305,영양사,영양사,Y,2018-02-21,2018-02-21
T30M55,B30,306,의료기사·치료사·재활사,의료기사·치료사·재활사,Y,2018-02-21,2018-02-21
T30M56,B30,307,보건·의료 종사자,보건·의료 종사자,Y,2018-02-21,2018-02-21
T30M57,B41,411,작가·통번역가,작가·통번역가,Y,2018-02-21,2018-02-21
T30M58,B41,412,기자 및 언론 전문가,기자 및 언론 전문가,Y,2018-02-21,2018-02-21
T30M59,B41,413,학예사·사서·기록물관리사,학예사·사서·기록물관리사,Y,2018-02-21,2018-02-21
T30M60,B41,414,"창작·공연 전문가(작가, 연극 제외)","창작·공연 전문가(작가, 연극 제외)",Y,2018-02-21,2018-02-21
T30M61,B41,415,디자이너,디자이너,Y,2018-02-21,2018-02-21
T30M62,B41,416,연극·영화·방송 전문가,연극·영화·방송 전문가,Y,2018-02-21,2018-02-21
T30M63,B41,417,문화·예술 기획자 및 매니저,문화·예술 기획자 및 매니저,Y,2018-02-21,2018-02-21
T30M64,B42,420,스포츠·레크리에이션 종사자,스포츠·레크리에이션 종사자,Y,2018-02-21,2018-02-21
T30M65,B51,511,미용 서비스원,미용 서비스원,Y,2018-02-21,2018-02-21
T30M66,B51,512,결혼·장례 등 예식 서비스원,결혼·장례 등 예식 서비스원,Y,2018-02-21,2018-02-21
T30M67,B52,521,여행 서비스원,여행 서비스원,Y,2018-02-21,2018-02-21
T30M68,B52,522,항공기·선박·열차 객실승무원,항공기·선박·열차 객실승무원,Y,2018-02-21,2018-02-21
T30M69,B52,523,숙박시설 서비스원,숙박시설 서비스원,Y,2018-02-21,2018-02-21
T30M70,B52,524,오락시설 서비스원,오락시설 서비스원,Y,2018-02-21,2018-02-21
T30M71,B53,531,주방장 및 조리사,주방장 및 조리사,Y,2018-02-21,2018-02-21
T30M72,B53,532,식당 서비스원,식당 서비스원,Y,2018-02-21,2018-02-21
T30M73,B54,541,경호·보안 종사자,경호·보안 종사자,Y,2018-02-21,2018-02-21
T30M74,B54,542,경비원,경비원,Y,2018-02-21,2018-02-21
T30M75,B55,550,돌봄 서비스 종사자,돌봄 서비스 종사자,Y,2018-02-21,2018-02-21
T30M76,B56,561,청소·방역 및 가사 서비스원,청소·방역 및 가사 서비스원,Y,2018-02-21,2018-02-21
T30M77,B56,562,검침·주차관리 및 기타 서비스 단순 종사자,검침·주차관리 및 기타 서비스 단순 종사자,Y,2018-02-21,2018-02-21
T30M78,B61,611,부동산 컨설턴트 및 중개인,부동산 컨설턴트 및 중개인,Y,2018-02-21,2018-02-21
T30M79,B61,612,영업원 및 상품중개인,영업원 및 상품중개인,Y,2018-02-21,2018-02-21
T30M80,B61,613,텔레마케터,텔레마케터,Y,2018-02-21,2018-02-21
T30M81,B61,614,소규모 상점 경영 및 일선 관리 종사자,소규모 상점 경영 및 일선 관리 종사자,Y,2018-02-21,2018-02-21
T30M82,B61,615,판매 종사자,판매 종사자,Y,2018-02-21,2018-02-21
T30M83,B61,616,매장 계산원 및 매표원　,매장 계산원 및 매표원　,Y,2018-02-21,2018-02-21
T30M84,B61,617,판촉 및 기타 판매 단순 종사자,판촉 및 기타 판매 단순 종사자,Y,2018-02-21,2018-02-21
T30M85,B62,621,항공기·선박·철도 조종사 및 관제사,항공기·선박·철도 조종사 및 관제사,Y,2018-02-21,2018-02-21
T30M86,B62,622,자동차 운전원,자동차 운전원,Y,2018-02-21,2018-02-21
T30M87,B62,623,물품이동장비 조작원(크레인·호이스트·지게차),물품이동장비 조작원(크레인·호이스트·지게차),Y,2018-02-21,2018-02-21
T30M88,B62,624,택배원 및 기타 운송 종사자,택배원 및 기타 운송 종사자,Y,2018-02-21,2018-02-21
T30M89,B70,701,건설구조 기능원,건설구조 기능원,Y,2018-02-21,2018-02-21
T30M90,B70,702,건축마감 기능원,건축마감 기능원,Y,2018-02-21,2018-02-21
T30M91,B70,703,배관공,배관공,Y,2018-02-21,2018-02-21
T30M92,B70,704,건설·채굴 기계 운전원,건설·채굴 기계 운전원,Y,2018-02-21,2018-02-21
T30M93,B70,705,기타 건설 기능원(채굴포함),기타 건설 기능원(채굴포함),Y,2018-02-21,2018-02-21
T30M94,B70,706,건설·채굴 단순 종사자,건설·채굴 단순 종사자,Y,2018-02-21,2018-02-21
T30M95,B81,811,기계장비 설치·정비원(운송장비 제외),기계장비 설치·정비원(운송장비 제외),Y,2018-02-21,2018-02-21
T30M96,B81,812,운송장비 정비원,운송장비 정비원,Y,2018-02-21,2018-02-21
T30M97,B81,813,금형원 및 공작기계 조작원,금형원 및 공작기계 조작원,Y,2018-02-21,2018-02-21
T30M98,B81,814,냉·난방 설비 조작원,냉·난방 설비 조작원,Y,2018-02-21,2018-02-21
T30M99,B81,815,자동조립라인·산업용로봇 조작원,자동조립라인·산업용로봇 조작원,Y,2018-02-21,2018-02-21
T30N01,B81,816,기계 조립원(운송장비 제외),기계 조립원(운송장비 제외),Y,2018-02-21,2018-02-21
T30N02,B81,817,운송장비 조립원,운송장비 조립원,Y,2018-02-21,2018-02-21
T30N03,B82,821,금속관련 기계·설비 조작원,금속관련 기계·설비 조작원,Y,2018-02-21,2018-02-21
T30N04,B82,822,판금원 및 제관원,판금원 및 제관원,Y,2018-02-21,2018-02-21
T30N05,B82,823,단조원 및 주조원,단조원 및 주조원,Y,2018-02-21,2018-02-21
T30N06,B82,824,용접원,용접원,Y,2018-02-21,2018-02-21
T30N07,B82,825,도장원 및 도금원　,도장원 및 도금원　,Y,2018-02-21,2018-02-21
T30N08,B82,826,비금속제품 생산기계 조작원,비금속제품 생산기계 조작원,Y,2018-02-21,2018-02-21
T30N09,B83,831,전기공,전기공,Y,2018-02-21,2018-02-21
T30N10,B83,832,전기·전자 기기 설치·수리원,전기·전자 기기 설치·수리원,Y,2018-02-21,2018-02-21
T44203,M64,217,경기 심판 및 경기 기록원,경기 심판 및 경기 기록원,Y,2018-02-21,2018-02-21
T44204,M64,218,"스포츠강사, 레크리에이션강사 및 기타 관련 전문가","스포츠강사, 레크리에이션강사 및 기타 관련 전문가",Y,2018-02-21,2018-02-21
T44209,M64,219,기타 스포츠 및 여가서비스 종사원,기타 스포츠 및 여가서비스 종사원,Y,2018-02-21,2018-02-21
T45111,M65,220,이용사,이용사,Y,2018-02-21,2018-02-21
T45112,M65,221,미용사,미용사,Y,2018-02-21,2018-02-21
T45113,M65,222,피부 및 체형 관리사,피부 및 체형 관리사,Y,2018-02-21,2018-02-21
T45114,M65,223,메이크업 아티스트 및 분장사,메이크업 아티스트 및 분장사,Y,2018-02-21,2018-02-21
T45115,M65,224,반려동물 미용 및 관리 종사원,반려동물 미용 및 관리 종사원,Y,2018-02-21,2018-02-21
T45119,M65,225,기타 미용 서비스원,기타 미용 서비스원,Y,2018-02-21,2018-02-21
T45121,M66,226,결혼상담원 및 웨딩플래너,결혼상담원 및 웨딩플래너,Y,2018-02-21,2018-02-21
T45122,M66,227,혼례 종사원,혼례 종사원,Y,2018-02-21,2018-02-21
T45123,M66,228,장례 지도사 및 장례 상담원,장례 지도사 및 장례 상담원,Y,2018-02-21,2018-02-21
T45124,M66,229,점술가 및 민속신앙 종사원,점술가 및 민속신앙 종사원,Y,2018-02-21,2018-02-21
T45129,M66,230,기타 개인 생활 서비스원,기타 개인 생활 서비스원,Y,2018-02-21,2018-02-21
T45211,M67,231,여행상품 개발자,여행상품 개발자,Y,2018-02-21,2018-02-21
T45212,M67,232,여행 사무원,여행 사무원,Y,2018-02-21,2018-02-21
T45213,M67,233,여행 안내원 및 해설사,여행 안내원 및 해설사,Y,2018-02-21,2018-02-21
T45221,M68,234,항공기 객실승무원,항공기 객실승무원,Y,2018-02-21,2018-02-21
T45222,M68,235,선박·열차 객실승무원,선박·열차 객실승무원,Y,2018-02-21,2018-02-21
T45230,M69,236,숙박시설 서비스원,숙박시설 서비스원,Y,2018-02-21,2018-02-21
T45311,M71,238,주방장 및 요리 연구가,주방장 및 요리 연구가,Y,2018-02-21,2018-02-21
